Line_ID	As_Short_Text_LTE_400	As_Long_Text_LTE_4000	As_Year	As_Month	As_Day	As_Hour	As_Minute	As_Second	As_Millisecond	As_Double	As_Long	As_Bool	YMD_hms_Key
1	3088652506									3088652506	3088652506		20181108191325
2	6023446601									6023446601	6023446601		20181108191325
3	7704296503									7704296503	7704296503		20181108191325
4	8564641577									8564641577	8564641577		20181108191325
5	5853969275									5853969275	5853969275		20181108191325
6	2155389580									2155389580	2155389580		20181108191325
7	8012749064									8012749064	8012749064		20181108191325
8	2604368585									2604368585	2604368585		20181108191325
9	4235876082									4235876082	4235876082		20181108191325
10	7704296503									7704296503	7704296503		20181108191325
11	8012726109									8012726109	8012726109		20181108191325
13	5633873102									5633873102	5633873102		20181108191325
14	8607280480									8607280480	8607280480		20181108191325
15	6034270655									6034270655	6034270655		20181108191325
17	5073333211									5073333211	5073333211		20181108191325
18	4407168401									4407168401	4407168401		20181108191325
19	9035262051									9035262051	9035262051		20181108191325
21	5413120121									5413120121	5413120121		20181108191325
22	5736369390									5736369390	5736369390		20181108191325
23	7139442377									7139442377	7139442377		20181108191325
24	3609449686									3609449686	3609449686		20181108191325
25	3183886913									3183886913	3183886913		20181108191325
27	8288855742									8288855742	8288855742		20181108191325
28	8012889583									8012889583	8012889583		20181108191325
30	5184275929									5184275929	5184275929		20181108191325
31	3232217194									3232217194	3232217194		20181108191325
32	2173599833									2173599833	2173599833		20181108191325
34	5626336948									5626336948	5626336948		20181108191325
35	2175250121									2175250121	2175250121		20181108191325
37	6239355551									6239355551	6239355551		20181108191325
38	8145345149									8145345149	8145345149		20181108191325
39	6152842595									6152842595	6152842595		20181108191325
40	7173949223									7173949223	7173949223		20181108191325
42	5052620019									5052620019	5052620019		20181108191325
44	2393347070									2393347070	2393347070		20181108191325
46	5128344142									5128344142	5128344142		20181108191325
47	7404543830									7404543830	7404543830		20181108191325
50	3174862189									3174862189	3174862189		20181108191325
51	9145768855									9145768855	9145768855		20181108191325
52	5703217800									5703217800	5703217800		20181108191325
53	2105259617									2105259617	2105259617		20181108191325
54	9087090163									9087090163	9087090163		20181108191325
55	5086936669									5086936669	5086936669		20181108191325
56	6203268475									6203268475	6203268475		20181108191325
57	6036774154									6036774154	6036774154		20181108191325
58	2163692531									2163692531	2163692531		20181108191325
60	7877082588									7877082588	7877082588		20181108191325
61	9726800513									9726800513	9726800513		20181108191325
62	9544334635									9544334635	9544334635		20181108191325
63	6235440239									6235440239	6235440239		20181108191326
64	5208368807									5208368807	5208368807		20181108191326
65	8458964558									8458964558	8458964558		20181108191326
66	9044911513									9044911513	9044911513		20181108191326
67	4409885949									4409885949	4409885949		20181108191326
68	4155672052									4155672052	4155672052		20181108191326
70	4129670186									4129670186	4129670186		20181108191326
71	6036260899									6036260899	6036260899		20181108191326
72	3256463734									3256463734	3256463734		20181108191326
74	3082372768									3082372768	3082372768		20181108191326
75	4235101560									4235101560	4235101560		20181108191326
76	5048952581									5048952581	5048952581		20181108191326
77	2542486306									2542486306	2542486306		20181108191326
78	5618261209									5618261209	5618261209		20181108191326
79	8144435697									8144435697	8144435697		20181108191326
80	2155363259									2155363259	2155363259		20181108191326
81	9103234207									9103234207	9103234207		20181108191326
83	8163224722									8163224722	8163224722		20181108191326
84	9043881827									9043881827	9043881827		20181108191326
85	3038533735									3038533735	3038533735		20181108191326
86	8477413597									8477413597	8477413597		20181108191326
87	3526748714									3526748714	3526748714		20181108191326
88	7407742803									7407742803	7407742803		20181108191326
89	8148661436									8148661436	8148661436		20181108191326
91	2157453997									2157453997	2157453997		20181108191326
93	9043903592									9043903592	9043903592		20181108191326
95	3306099910									3306099910	3306099910		20181108191326
96	7349367027									7349367027	7349367027		20181108191326
97	3306099910									3306099910	3306099910		20181108191326
98	8138441655									8138441655	8138441655		20181108191326
99	8147254664									8147254664	8147254664		20181108191326
100	3016654576									3016654576	3016654576		20181108191326
101	8655448435									8655448435	8655448435		20181108191326
102	9417613815									9417613815	9417613815		20181108191326
103	2393434008									2393434008	2393434008		20181108191326
104	7245434380									7245434380	7245434380		20181108191326
105	9855420282									9855420282	9855420282		20181108191326
106	4102245696									4102245696	4102245696		20181108191326
107	7245434380									7245434380	7245434380		20181108191326
110	8608897113									8608897113	8608897113		20181108191326
111	7732960335									7732960335	7732960335		20181108191326
112	7737613541									7737613541	7737613541		20181108191326
113	2159705623									2159705623	2159705623		20181108191326
114	9146363739									9146363739	9146363739		20181108191326
115	7142281450									7142281450	7142281450		20181108191326
116	4404615033									4404615033	4404615033		20181108191326
117	9082820306									9082820306	9082820306		20181108191326
118	6369381300									6369381300	6369381300		20181108191326
121	6164530640									6164530640	6164530640		20181108191326
122	4068260017									4068260017	4068260017		20181108191326
123	2815860173									2815860173	2815860173		20181108191326
126	7175317269									7175317269	7175317269		20181108191326
127	8188862502									8188862502	8188862502		20181108191326
128	5616833185									5616833185	5616833185		20181108191326
129	6148370425									6148370425	6148370425		20181108191326
131	5025855251									5025855251	5025855251		20181108191326
132	9544376628									9544376628	9544376628		20181108191326
133	4404424695									4404424695	4404424695		20181108191326
134	6623285000									6623285000	6623285000		20181108191326
135	8122321517									8122321517	8122321517		20181108191326
136	8055978350									8055978350	8055978350		20181108191326
137	9103234207									9103234207	9103234207		20181108191326
138	3052746316									3052746316	3052746316		20181108191326
139	9544376628									9544376628	9544376628		20181108191326
140	6306682713									6306682713	6306682713		20181108191326
142	7146391958									7146391958	7146391958		20181108191326
143	9184558105									9184558105	9184558105		20181108191326
144	8173366440									8173366440	8173366440		20181108191326
145	6153291235									6153291235	6153291235		20181108191326
147	3052746316									3052746316	3052746316		20181108191326
148	6417914852									6417914852	6417914852		20181108191326
149	4024830476									4024830476	4024830476		20181108191326
150	8137571234									8137571234	8137571234		20181108191326
151	7877670338									7877670338	7877670338		20181108191326
153	3016654576									3016654576	3016654576		20181108191326
154	8655448435									8655448435	8655448435		20181108191326
155	9544376628									9544376628	9544376628		20181108191326
156	3307825600									3307825600	3307825600		20181108191326
158	7245434380									7245434380	7245434380		20181108191326
160	9044932222									9044932222	9044932222		20181108191326
161	8122321517									8122321517	8122321517		20181108191326
162	6153299504									6153299504	6153299504		20181108191326
163	5745631902									5745631902	5745631902		20181108191326
164	8067925023									8067925023	8067925023		20181108191326
165	5058840776									5058840776	5058840776		20181108191326
166	5127567831									5127567831	5127567831		20181108191326
167	7323636656									7323636656	7323636656		20181108191326
168	6034722872									6034722872	6034722872		20181108191326
169	6316326936									6316326936	6316326936		20181108191326
170	7065965810									7065965810	7065965810		20181108191326
171	5614470820									5614470820	5614470820		20181108191326
176	8473685995									8473685995	8473685995		20181108191326
177	7578750524									7578750524	7578750524		20181108191326
178	5123470769									5123470769	5123470769		20181108191326
179	7177246451									7177246451	7177246451		20181108191326
180	9856438510									9856438510	9856438510		20181108191326
181	4192515117									4192515117	4192515117		20181108191326
182	6154461357									6154461357	6154461357		20181108191326
185	9184558105									9184558105	9184558105		20181108191326
186	7656640469									7656640469	7656640469		20181108191326
187	9048190299									9048190299	9048190299		20181108191326
188	2105457705									2105457705	2105457705		20181108191326
189	8669295697									8669295697	8669295697		20181108191326
190	9544376628									9544376628	9544376628		20181108191326
191	2527526600									2527526600	2527526600		20181108191326
192	9012592785									9012592785	9012592785		20181108191326
193	4123843505									4123843505	4123843505		20181108191326
194	3184422192									3184422192	3184422192		20181108191326
196	4042559097									4042559097	4042559097		20181108191326
197	9043881827									9043881827	9043881827		20181108191326
198	3054447866									3054447866	3054447866		20181108191326
200	8148661436									8148661436	8148661436		20181108191326
201	9187562126									9187562126	9187562126		20181108191326
202	5163585454									5163585454	5163585454		20181108191326
203	5616517417									5616517417	5616517417		20181108191326
205	6147223699									6147223699	6147223699		20181108191326
206	6064350752									6064350752	6064350752		20181108191326
207	5805467617									5805467617	5805467617		20181108191326
208	5184890512									5184890512	5184890512		20181108191326
209	3618823920									3618823920	3618823920		20181108191326
210	8502192352									8502192352	8502192352		20181108191326
211	5163585454									5163585454	5163585454		20181108191326
212	3527284868									3527284868	3527284868		20181108191326
215	5403477450									5403477450	5403477450		20181108191326
216	3052746316									3052746316	3052746316		20181108191326
217	6154461357									6154461357	6154461357		20181108191326
218	5053241199									5053241199	5053241199		20181108191326
219	4232824533									4232824533	4232824533		20181108191326
220	6153164026									6153164026	6153164026		20181108191326
221	6239152728									6239152728	6239152728		20181108191326
223	7026716883									7026716883	7026716883		20181108191326
225	4078947689									4078947689	4078947689		20181108191326
226	3604271743									3604271743	3604271743		20181108191326
227	9702495029									9702495029	9702495029		20181108191326
228	9549160674									9549160674	9549160674		20181108191326
230	6152847695									6152847695	6152847695		20181108191326
232	9732566778									9732566778	9732566778		20181108191326
234	5052460684									5052460684	5052460684		20181108191326
237	8138441988									8138441988	8138441988		20181108191326
238	6122944903									6122944903	6122944903		20181108191326
239	4194910042									4194910042	4194910042		20181108191326
240	4023937554									4023937554	4023937554		20181108191326
241	8607148001									8607148001	8607148001		20181108191326
242	5302265585									5302265585	5302265585		20181108191326
243	2708430779									2708430779	2708430779		20181108191326
244	8045413817									8045413817	8045413817		20181108191326
245	2022236799									2022236799	2022236799		20181108191326
246	7704296503									7704296503	7704296503		20181108191326
247	4123632214									4123632214	4123632214		20181108191326
249	4082719814									4082719814	4082719814		20181108191326
250	4194910042									4194910042	4194910042		20181108191326
252	2604260443									2604260443	2604260443		20181108191326
253	8053470033									8053470033	8053470033		20181108191326
256	7027969071									7027969071	7027969071		20181108191326
257	3186197771									3186197771	3186197771		20181108191326
258	5208760484									5208760484	5208760484		20181108191326
261	3154881955									3154881955	3154881955		20181108191326
262	3156246308									3156246308	3156246308		20181108191326
263	2703659433									2703659433	2703659433		20181108191326
264	4043551353									4043551353	4043551353		20181108191326
265	9012592785									9012592785	9012592785		20181108191326
266	5208368807									5208368807	5208368807		20181108191326
267	5082386980									5082386980	5082386980		20181108191326
268	4123632214									4123632214	4123632214		20181108191326
269	6077246468									6077246468	6077246468		20181108191326
270	7349448038									7349448038	7349448038		20181108191326
271	3368416217									3368416217	3368416217		20181108191326
272	4059454751									4059454751	4059454751		20181108191326
273	3234426001									3234426001	3234426001		20181108191326
274	7407732132									7407732132	7407732132		20181108191326
275	7705183310									7705183310	7705183310		20181108191326
277	8178821118									8178821118	8178821118		20181108191326
279	6018153773									6018153773	6018153773		20181108191326
281	2394371451									2394371451	2394371451		20181108191326
283	8508775636									8508775636	8508775636		20181108191326
284	2706511726									2706511726	2706511726		20181108191326
285	5419551621									5419551621	5419551621		20181108191326
287	2818932882									2818932882	2818932882		20181108191326
288	4252919300									4252919300	4252919300		20181108191326
289	8159425330									8159425330	8159425330		20181108191326
290	6123338306									6123338306	6123338306		20181108191326
291	9123566967									9123566967	9123566967		20181108191326
292	3032340226									3032340226	3032340226		20181108191326
293	2482088788									2482088788	2482088788		20181108191326
294	6103533420									6103533420	6103533420		20181108191326
295	6185295651									6185295651	6185295651		20181108191326
296	3207634127									3207634127	3207634127		20181108191326
297	3166869797									3166869797	3166869797		20181108191326
298	7708608166									7708608166	7708608166		20181108191326
300	3148943762									3148943762	3148943762		20181108191326
301	4027623573									4027623573	4027623573		20181108191326
302	4198935399									4198935399	4198935399		20181108191326
303	5633594634									5633594634	5633594634		20181108191326
304	6012500476									6012500476	6012500476		20181108191326
305	4052716762									4052716762	4052716762		20181108191326
306	5742963351									5742963351	5742963351		20181108191326
307	5122317059									5122317059	5122317059		20181108191326
308	9038851329									9038851329	9038851329		20181108191326
309	5088886975									5088886975	5088886975		20181108191326
310	8508775636									8508775636	8508775636		20181108191326
311	9283443928									9283443928	9283443928		20181108191326
312	8124210994									8124210994	8124210994		20181108191326
314	6157919710									6157919710	6157919710		20181108191326
315	6144880226									6144880226	6144880226		20181108191326
317	6193984989									6193984989	6193984989		20181108191326
318	8503856403									8503856403	8503856403		20181108191326
319	8136626539									8136626539	8136626539		20181108191326
320	3618876126									3618876126	3618876126		20181108191326
321	2038522527									2038522527	2038522527		20181108191326
322	9786888679									9786888679	9786888679		20181108191326
323	8707416331									8707416331	8707416331		20181108191326
324	8124212722									8124212722	8124212722		20181108191326
326	8182643433									8182643433	8182643433		20181108191326
328	7166899866									7166899866	7166899866		20181108191326
330	3154463491									3154463491	3154463491		20181108191326
331	3017745652									3017745652	3017745652		20181108191326
332	9102953165									9102953165	9102953165		20181108191326
334	3348325008									3348325008	3348325008		20181108191326
335	6159418102									6159418102	6159418102		20181108191326
336	8476626982									8476626982	8476626982		20181108191326
337	8476624174									8476624174	8476624174		20181108191326
339	2707562525									2707562525	2707562525		20181108191326
340	3057526467									3057526467	3057526467		20181108191326
341	5853969275									5853969275	5853969275		20181108191326
343	9197826578									9197826578	9197826578		20181108191326
344	6628405614									6628405614	6628405614		20181108191326
345	7328868862									7328868862	7328868862		20181108191326
347	7607438837									7607438837	7607438837		20181108191326
349	8473818042									8473818042	8473818042		20181108191326
350	3212686360									3212686360	3212686360		20181108191326
351	5703477436									5703477436	5703477436		20181108191326
352	4194805900									4194805900	4194805900		20181108191326
354	4233786333									4233786333	4233786333		20181108191326
355	3617580378									3617580378	3617580378		20181108191326
356	2089622313									2089622313	2089622313		20181108191326
358	2159250262									2159250262	2159250262		20181108191326
360	7033912919									7033912919	7033912919		20181108191326
361	8177327021									8177327021	8177327021		20181108191326
362	7026716883									7026716883	7026716883		20181108191326
363	4349643636									4349643636	4349643636		20181108191326
365	3044693399									3044693399	3044693399		20181108191326
366	4159818727									4159818727	4159818727		20181108191326
367	5123235880									5123235880	5123235880		20181108191326
368	5742347720									5742347720	5742347720		20181108191326
369	6237801393									6237801393	6237801393		20181108191326
370	3104230170									3104230170	3104230170		20181108191326
373	9373996794									9373996794	9373996794		20181108191326
374	3014742218									3014742218	3014742218		20181108191326
375	3085343813									3085343813	3085343813		20181108191326
376	6163930562									6163930562	6163930562		20181108191326
377	4845034501									4845034501	4845034501		20181108191326
378	3017628020									3017628020	3017628020		20181108191326
379	9015953842									9015953842	9015953842		20181108191326
380	8314220136									8314220136	8314220136		20181108191326
381	3154881955									3154881955	3154881955		20181108191326
382	6029966760									6029966760	6029966760		20181108191326
383	3144545583									3144545583	3144545583		20181108191326
384	4197293938									4197293938	4197293938		20181108191326
385	8142676213									8142676213	8142676213		20181108191326
387	6784133580									6784133580	6784133580		20181108191326
388	6066664172									6066664172	6066664172		20181108191326
389	8085895233									8085895233	8085895233		20181108191326
391	5593913117									5593913117	5593913117		20181108191326
392	2084767818									2084767818	2084767818		20181108191326
393	7188841338									7188841338	7188841338		20181108191326
394	2106140444									2106140444	2106140444		20181108191326
395	8169428669									8169428669	8169428669		20181108191326
398	6237760668									6237760668	6237760668		20181108191326
401	3362497223									3362497223	3362497223		20181108191326
402	3347936460									3347936460	3347936460		20181108191326
403	2604368585									2604368585	2604368585		20181108191326
404	9036753888									9036753888	9036753888		20181108191326
405	4198729549									4198729549	4198729549		20181108191326
406	8047326638									8047326638	8047326638		20181108191326
407	6062184587									6062184587	6062184587		20181108191326
408	8134438164									8134438164	8134438164		20181108191326
409	5036368159									5036368159	5036368159		20181108191326
410	4059454751									4059454751	4059454751		20181108191326
411	3049493807									3049493807	3049493807		20181108191326
412	9372947542									9372947542	9372947542		20181108191326
413	9145937881									9145937881	9145937881		20181108191326
415	5624021407									5624021407	5624021407		20181108191326
416	3308349765									3308349765	3308349765		20181108191326
417	3044853317									3044853317	3044853317		20181108191326
419	3604683825									3604683825	3604683825		20181108191326
420	8435770455									8435770455	8435770455		20181108191326
422	7124768090									7124768090	7124768090		20181108191326
424	9182508910									9182508910	9182508910		20181108191326
425	5138291186									5138291186	5138291186		20181108191326
427	9496315708									9496315708	9496315708		20181108191326
428	7343942666									7343942666	7343942666		20181108191326
429	9197826578									9197826578	9197826578		20181108191326
430	5032362057									5032362057	5032362057		20181108191326
433	9282139465									9282139465	9282139465		20181108191326
434	8504348144									8504348144	8504348144		20181108191326
435	3365843735									3365843735	3365843735		20181108191326
436	7604993014									7604993014	7604993014		20181108191326
438	6235832075									6235832075	6235832075		20181108191326
439	8015319467									8015319467	8015319467		20181108191326
440	2167215888									2167215888	2167215888		20181108191326
445	8314220136									8314220136	8314220136		20181108191327
446	2162972003									2162972003	2162972003		20181108191327
448	7703218426									7703218426	7703218426		20181108191327
449	8032560084									8032560084	8032560084		20181108191327
450	7702975012									7702975012	7702975012		20181108191327
451	5415751124									5415751124	5415751124		20181108191327
452	3202539930									3202539930	3202539930		20181108191327
453	3306302173									3306302173	3306302173		20181108191327
454	9145937881									9145937881	9145937881		20181108191327
455	7852434275									7852434275	7852434275		20181108191327
456	2707817112									2707817112	2707817112		20181108191327
457	7407797477									7407797477	7407797477		20181108191327
458	7815692877									7815692877	7815692877		20181108191327
459	2158223134									2158223134	2158223134		20181108191327
460	6065283873									6065283873	6065283873		20181108191327
461	2515757730									2515757730	2515757730		20181108191327
462	2106153803									2106153803	2106153803		20181108191327
463	4698142999									4698142999	4698142999		20181108191327
464	8509160763									8509160763	8509160763		20181108191327
465	9196622021									9196622021	9196622021		20181108191327
466	2158856861									2158856861	2158856861		20181108191327
467	5402139441									5402139441	5402139441		20181108191327
469	9723738074									9723738074	9723738074		20181108191327
471	3306302173									3306302173	3306302173		20181108191327
472	2707532413									2707532413	2707532413		20181108191327
474	9035262051									9035262051	9035262051		20181108191327
475	4194715826									4194715826	4194715826		20181108191327
476	2567677215									2567677215	2567677215		20181108191327
477	2156730718									2156730718	2156730718		20181108191327
478	5742963309									5742963309	5742963309		20181108191327
479	6093902602									6093902602	6093902602		20181108191327
480	2514708943									2514708943	2514708943		20181108191327
481	4156686352									4156686352	4156686352		20181108191327
483	2158848127									2158848127	2158848127		20181108191327
485	7405223620									7405223620	7405223620		20181108191327
486	9035950743									9035950743	9035950743		20181108191327
488	7659669274									7659669274	7659669274		20181108191327
490	3154871950									3154871950	3154871950		20181108191327
491	2198642910									2198642910	2198642910		20181108191327
492	7854784441									7854784441	7854784441		20181108191327
493	4123809253									4123809253	4123809253		20181108191327
494	4106057691									4106057691	4106057691		20181108191327
495	9038851329									9038851329	9038851329		20181108191327
496	2395933022									2395933022	2395933022		20181108191327
498	4238930765									4238930765	4238930765		20181108191327
499	4233786333									4233786333	4233786333		20181108191327
500	5032528983									5032528983	5032528983		20181108191327
501	2604321804									2604321804	2604321804		20181108191327
502	2603478435									2603478435	2603478435		20181108191327
503	8138715154									8138715154	8138715154		20181108191327
504	8595782004									8595782004	8595782004		20181108191327
505	8437920732									8437920732	8437920732		20181108191327
506	4107424156									4107424156	4107424156		20181108191327
507	9565804788									9565804788	9565804788		20181108191327
508	2012614872									2012614872	2012614872		20181108191327
509	6106426808									6106426808	6106426808		20181108191327
511	2526332644									2526332644	2526332644		20181108191327
512	7702975013									7702975013	7702975013		20181108191327
513	4123632214									4123632214	4123632214		20181108191327
514	8187828979									8187828979	8187828979		20181108191327
515	5736834251									5736834251	5736834251		20181108191327
516	9037855821									9037855821	9037855821		20181108191327
517	8045266294									8045266294	8045266294		20181108191327
518	9703561013									9703561013	9703561013		20181108191327
519	9734271862									9734271862	9734271862		20181108191327
520	7574319663									7574319663	7574319663		20181108191327
521	8453575516									8453575516	8453575516		20181108191327
522	9155446707									9155446707	9155446707		20181108191327
524	2702513220									2702513220	2702513220		20181108191327
526	2162929010									2162929010	2162929010		20181108191327
528	5403477152									5403477152	5403477152		20181108191327
529	5633594634									5633594634	5633594634		20181108191327
530	8778815042									8778815042	8778815042		20181108191327
531	5857601497									5857601497	5857601497		20181108191327
533	5742963928									5742963928	5742963928		20181108191327
534	4798909513									4798909513	4798909513		20181108191327
535	9014953842									9014953842	9014953842		20181108191327
536	5016645246									5016645246	5016645246		20181108191327
537	8316200711									8316200711	8316200711		20181108191327
538	3014742218									3014742218	3014742218		20181108191327
540	2817817045									2817817045	2817817045		20181108191327
541	7072544157									7072544157	7072544157		20181108191327
542	6503675110									6503675110	6503675110		20181108191327
543	3104230170									3104230170	3104230170		20181108191327
544	8647166134									8647166134	8647166134		20181108191327
545	4102667268									4102667268	4102667268		20181108191327
546	5026336657									5026336657	5026336657		20181108191327
547	9198489418									9198489418	9198489418		20181108191327
548	9319677362									9319677362	9319677362		20181108191327
549	2187499427									2187499427	2187499427		20181108191327
550	8508775636									8508775636	8508775636		20181108191327
551	7182334099									7182334099	7182334099		20181108191327
552	9542760263									9542760263	9542760263		20181108191327
554	5867915565									5867915565	5867915565		20181108191327
555	2027412594									2027412594	2027412594		20181108191327
556	9564239188									9564239188	9564239188		20181108191327
557	7146344569									7146344569	7146344569		20181108191327
558	4154542957									4154542957	4154542957		20181108191327
559	6057196471									6057196471	6057196471		20181108191327
560	3018992210									3018992210	3018992210		20181108191327
563	9074526335									9074526335	9074526335		20181108191327
565	6267969520									6267969520	6267969520		20181108191327
568	2163819025									2163819025	2163819025		20181108191327
569	8472445023									8472445023	8472445023		20181108191327
570	7039782164									7039782164	7039782164		20181108191327
571	7074488724									7074488724	7074488724		20181108191327
572	9736352646									9736352646	9736352646		20181108191327
573	7172916866									7172916866	7172916866		20181108191327
574	9038877996									9038877996	9038877996		20181108191327
575	2156322232									2156322232	2156322232		20181108191327
576	3203846635									3203846635	3203846635		20181108191327
578	8036618450									8036618450	8036618450		20181108191327
579	4233926710									4233926710	4233926710		20181108191327
580	2127227687									2127227687	2127227687		20181108191327
582	9032916049									9032916049	9032916049		20181108191327
583	9104865950									9104865950	9104865950		20181108191327
584	5412765743									5412765743	5412765743		20181108191327
585	5032166324									5032166324	5032166324		20181108191327
586	9795481595									9795481595	9795481595		20181108191327
587	9074243245									9074243245	9074243245		20181108191327
588	6034442769									6034442769	6034442769		20181108191327
589	7855399125									7855399125	7855399125		20181108191327
590	9726619868									9726619868	9726619868		20181108191327
592	3195245758									3195245758	3195245758		20181108191327
593	4408886329									4408886329	4408886329		20181108191327
594	3046361566									3046361566	3046361566		20181108191327
595	5632645641									5632645641	5632645641		20181108191327
596	6314735254									6314735254	6314735254		20181108191327
597	4017621819									4017621819	4017621819		20181108191327
598	4015960850									4015960850	4015960850		20181108191327
599	2055953427									2055953427	2055953427		20181108191327
600	3023661075									3023661075	3023661075		20181108191327
601	8284374999									8284374999	8284374999		20181108191327
602	8152821773									8152821773	8152821773		20181108191327
603	7857767392									7857767392	7857767392		20181108191327
606	4323855354									4323855354	4323855354		20181108191327
607	4233785940									4233785940	4233785940		20181108191327
609	9529248358									9529248358	9529248358		20181108191327
610	4107866371									4107866371	4107866371		20181108191327
611	8139687282									8139687282	8139687282		20181108191327
612	8139083290									8139083290	8139083290		20181108191327
613	5803559533									5803559533	5803559533		20181108191327
614	4193833113									4193833113	4193833113		20181108191327
615	8508775636									8508775636	8508775636		20181108191327
616	5162954809									5162954809	5162954809		20181108191327
617	8433422544									8433422544	8433422544		20181108191327
618	3143362640									3143362640	3143362640		20181108191327
619	4172564858									4172564858	4172564858		20181108191327
620	3132712748									3132712748	3132712748		20181108191327
621	6092673499									6092673499	6092673499		20181108191327
623	5178177606									5178177606	5178177606		20181108191327
624	3373540026									3373540026	3373540026		20181108191327
626	5035285252									5035285252	5035285252		20181108191327
627	6163637290									6163637290	6163637290		20181108191327
631	8018660169									8018660169	8018660169		20181108191327
632	7249339194									7249339194	7249339194		20181108191327
633	8438396375									8438396375	8438396375		20181108191327
634	9134953732									9134953732	9134953732		20181108191327
635	9707040625									9707040625	9707040625		20181108191327
636	2178473813									2178473813	2178473813		20181108191327
637	7575487191									7575487191	7575487191		20181108191327
638	6022637722									6022637722	6022637722		20181108191327
640	4126835548									4126835548	4126835548		20181108191327
642	5594507473									5594507473	5594507473		20181108191327
643	5742963309									5742963309	5742963309		20181108191327
644	7028378292									7028378292	7028378292		20181108191327
645	9548881446									9548881446	9548881446		20181108191327
646	5612417763									5612417763	5612417763		20181108191327
648	8885230327									8885230327	8885230327		20181108191327
649	4128316965									4128316965	4128316965		20181108191327
650	9044484184									9044484184	9044484184		20181108191327
652	2102712023									2102712023	2102712023		20181108191327
653	3203846635									3203846635	3203846635		20181108191327
654	7655343158									7655343158	7655343158		20181108191327
655	2157264507									2157264507	2157264507		20181108191327
656	6268448707									6268448707	6268448707		20181108191327
657	2184854724									2184854724	2184854724		20181108191327
658	2197691918									2197691918	2197691918		20181108191327
659	5614175588									5614175588	5614175588		20181108191327
660	6025951528									6025951528	6025951528		20181108191327
661	8508775636									8508775636	8508775636		20181108191327
663	5594474086									5594474086	5594474086		20181108191327
664	7186382286									7186382286	7186382286		20181108191327
666	4806321118									4806321118	4806321118		20181108191327
667	8456232870									8456232870	8456232870		20181108191327
668	8123788367									8123788367	8123788367		20181108191327
669	3149968089									3149968089	3149968089		20181108191327
670	9015953842									9015953842	9015953842		20181108191327
671	4232679518									4232679518	4232679518		20181108191327
674	4196731163									4196731163	4196731163		20181108191327
675	8012812383									8012812383	8012812383		20181108191327
677	5183383400									5183383400	5183383400		20181108191327
678	8143333947									8143333947	8143333947		20181108191327
679	9187472056									9187472056	9187472056		20181108191327
682	8655396461									8655396461	8655396461		20181108191327
683	7342422745									7342422745	7342422745		20181108191327
